,tweets,clusterID
662,"Opinion | Robert Schlesinger: ""The Senate majority leader has been around Washington long enough and is smart enoug… https://t.co/xw72duECDJ",10
663,"Opinion | Karthick Ramakrishnan: ""Asian Americans are no longer just the margin of victory, they're a significant p… https://t.co/vdIFLHasrF",10
664,"RT @TODAYshow: ""By NBC's count, 51 House members say it's time to start an impeachment inquiry."" -@kwelkernbc https://t.co/J9DycSUy7E",10
665,"Man who set himself on fire near White House has died, police say. https://t.co/a4Q5XC5o5Z",10
666,New documents on the Jussie Smollett case released Thursday show that prosecutors told Chicago police detectives th… https://t.co/iWw7zsuL9o,10
667,Latino leaders say new information on how the Trump admin. decided to add a question on citizenship to the 2020 cen… https://t.co/aaXLB8BXdP,10
668,"More than 1,000 immigrants were apprehended Wednesday morning after illegally crossing the border near El Paso, Tex… https://t.co/ZuT1mUZaAB",10
669,RT @BBCBreaking: British retail tycoon Sir Philip Green charged in the US with four counts of misdemeanour assault https://t.co/NWqxwpTeB2,10
670,RT @TODAYshow: Breaking overnight: President Trump announces in a tweet that the US will “impose a 5% tariff on all goods coming into our c…,10
671,RT @MeetThePress: COMING UP: WH Chief of Staff Mick Mulvaney joins #MTP PLUS 2020 presidential candidate @BetoORourke sits down for an excl…,10
672,"FAA: Boeing 767 cargo jet operated by Atlas Air Inc. has crashed into Trinity Bay near Anahuac, Texas, while en rou… https://t.co/4MbsYHpYbC",10
673,"This is the moment a cruise ship crashed into a tourist river boat on a busy canal in Venice. 

For the latest on t… https://t.co/zHABfrSMrN",10
674,".@RonDeSantisFL: ""In Florida, we never bought into the idea that there was this blue wave that we couldn't countera… https://t.co/gYWkUA2GFE",10
675,"Police in Florida are searching for this woman who's suspected of shoplifting. 

She was caught on CCTV giving a sh… https://t.co/36cRfRMSxe",10
676,"Mayor of London @SadiqKhan doesn't believe ""the red carpet"" should be rolled out for visiting @realDonaldTrump .

M… https://t.co/SqFnxqAtyM",10
677,"Opinion | Lindy Li: ""The vocal enthusiasm for Trump within some immigrant communities, though not representative of… https://t.co/MbSUpb0qCq",10
678,"Opinion | Kurt Bardella: ""Trump sees a Democratic Congress reluctant to wield the impeachment power voters gave it… https://t.co/QrzXRZaMlO",10
679,"""Are you happy to see Mr Trump?""

""No.""

These two Canadians outside Buckingham Palace don't seem impressed by… https://t.co/yF7NnTGrCC",10
680,"RT @SkyNewsBiz: ""It would be a total betrayal of British farmers"" - President of the National Farmers Union, Minette Batters says that a 'n…",10
681,".@IvankaTrump watches on from the balcony as the royal processions take place on the lawn at Buckingham Palace. 

F… https://t.co/vQzrR7kZsq",10
682,US President @realDonaldTrump and @FLOTUS shake hands with the Queen as they arrive at Buckingham Palace at the sta… https://t.co/hjQAoJgUWj,10
683,"Follow the latest on @realDonaldTrump‘s #statevisit to the UK here 👇
https://t.co/MhzhR1kZQx",10
684,RT @SkyNewsBreak: An official in India says air force pilots have spotted five bodies while searching for eight mountain climbers missing i…,10
685,"This is the moment @realDonaldTrump and @FLOTUS arrived in the UK for a three-day state visit ✈️🇺🇸

Follow live upd… https://t.co/C5HF5SP0eW",10
686,"What's on the agenda for @realDonaldTrump's state visit?

👑 Meet the Queen (and other royals) 
🍽️ State banquet at… https://t.co/nES0RDsSce",10
687,"RT @SkyNewsBiz: ""Are we giving enough back? I absolutely think we are."" 

@amazon's UK boss Doug Gurr has defended the online retailer's ro…",10
688,"BREAKING: @realDonaldTrump and @FLOTUS have landed in the UK. 🇬🇧🇺🇸

The US president flew in to Stansted Airport an… https://t.co/fWkOyILTP7",10
689,"Air Force One lands at Stansted Airport. 🇺🇸🛬

.@realDonaldTrump and @FLOTUS will be making their appearance soon.… https://t.co/hwItrXRR5v",10
690,"And the pomp begins!

@realDonaldTrump, @FLOTUS and the Queen stand as the US national anthem is played and marks t… https://t.co/6cqFxs9iW6",10
691,"RT @DeadlineWH: “We've been watching the collapse of a con... Trump's cover story, crafted with a heavy assist from Barr's 5 pre-report app…",10
692,"Helicopters have arrived to collect @realDonaldTrump from Stansted Airport.

The  US president and First Lady are s… https://t.co/y7j19bqU9G",10
693,"If you only read three stories today:
🔴@realDonaldTrump begins his three-day UK visit https://t.co/OkyAWcrBtY
🔴'Hea… https://t.co/hTtyUaAgES",10
694,RT @ReutersUK: UK builder Kier's shares tumble 40% after profit warning https://t.co/14lf1RBlMr https://t.co/VLoEBj5fOT,10
695,".@EdAid founder and CEO Tom @Woolf tells #Sunrise that universities should be responsible for ""providing accurate i… https://t.co/j9YTUpyu9I",10
696,"'500,000' fans turn out for Liverpool's Champions League victory parade 🏆 https://t.co/HYF7QMGnBb",10
697,".@LFC have taken the Champions League trophy on a parade through the city. 🏆⚽️

Over 500'000 fans turned out to wel… https://t.co/TbGQgobXBX",10
698,Man and dogs rescued from Dhoon Glen cliff face https://t.co/1Vt43VCpKD,10
699,"""I had this beautiful face staring at me as though he belonged there.""

How would you react to being woken up in th… https://t.co/7yOILvvw8t",10
700,"Police in Florida are searching for this woman who's suspected of shoplifting. 

She was caught on CCTV giving a sh… https://t.co/HQ8qtb0mVR",10
701,.@LFC are being cheered on by crowds as they parade through the city to celebrate their Champions League victory 🎉… https://t.co/lNlBCYuemW,10
702,Three Syrian soldiers were killed in Israeli airstrikes near Damascus on Sunday in retaliation  after the Israeli m… https://t.co/hk6SQayuzY,10
703,"We will never forget. 

Watch full coverage of the 75th anniversary of D-Day on @SkyNews from 5-6 June. #DDay

You… https://t.co/kg2m7TEf6B",10
704,"London mayor @SadiqKhan's told #Ridge it's wrong to give @realDonaldTrump a state visit to the UK.

Catch up with t… https://t.co/ftDIUQ3g18",10
705,.@LFC manager Jurgen Klopp and club captain Jordan Henderson emerge from their plane holding the #ChampionsLeague t… https://t.co/q3VmCmWb1m,10
706,.@LFC manager Jurgen Klopp and club captain Jordan Henderson emerge from their plane holding the #ChampionsLeague t… https://t.co/2ZdB0qGrWm,10
707,".@LFC have arrived back in the UK after their #UCLfinal victory 🎉

This is the moment manager Jurgen Klopp and capt… https://t.co/NLte1eYmQc",10
708,"Air Force One ✈️ 
Two armoured limousines ✨
At least three helicopters 🚁
Entourage of 1,000 people 🚶‍♀️🚶‍♂️🚶‍♀️🚶‍♂️… https://t.co/c5PyQr1Wum",10
709,"Air Force One ✈️ 
Two armoured limousines ✨
At least three helicopters 🚁
Entourage of 1,000 people 🚶‍♀️🚶‍♂️🚶‍♀️🚶‍♂️… https://t.co/FwgPnYwNBt",10
710,"Air Force One ✈️ 
Two armoured limousines ✨
At least three helicopters 🚁
Entourage of 1,000 people 🚶‍♀️🚶‍♂️🚶‍♀️🚶‍♂️… https://t.co/QVdt3fzdoO",10
711,"The number of measles cases reported in the US this year has now reached a level not seen in 27 years, causing conc… https://t.co/p6lYySKWSw",10
712,RT @SkyNewsBreak: British number one Johanna Konta has beaten Donna Vekic 6-2 6-4 in the fourth round of the French Open,10
713,"This is the moment a cruise ship crashed into a tourist river boat on a busy canal in Venice. 

For the latest on t… https://t.co/wVwbOCvHqI",10
714,"Ramping up pressure on Tehran, US government is designating Iran's Revolutionary Guard a ""Foreign Terrorist Organiz… https://t.co/r6mCkQM9Mc",10
715,"""There is life after having burns.""

Vicky Knight is the star of new film #DirtyGod.

She's told Sky News how playi… https://t.co/CXZjqtfIYh",10
716,Sam Gyimah announced on #Ridge this week he'll be standing in the race to replace Theresa May as Conservative leade… https://t.co/07qgDFkwIv,10
717,"He's back. 

Watch full coverage of President Trump's state visit to the UK from Monday on @SkyNews. #TrumpVisit… https://t.co/SxGZdj2RTM",10
718,RT @SkyNewsPolitics: Former universities minister @SamGyimah announces live on @RidgeOnSunday that he is joining the contest to succeed @Th…,10
719,RT @SkyNewsPolitics: Former universities minister @SamGyimah announces live on @RidgeOnSunday that he is joining the contest to succeed @Th…,10
720,"RT @RidgeOnSunday: On today's show @SamGyimah announced he is running to be Prime Minister. Listen to his interview, plus those with @Sadiq…",10
721,"EU 'failed' over UK's #Brexit vote, says Juncker https://t.co/EwbylzgDsF",10
722,"RT @SkyNewsPolitics: Tory MP @NickyMorgan01 says some Tory leadership candidates want to ""rush"" towards a no-deal #Brexit by October. 

She…",10
723,"RT @SkyNewsPolitics: 'He is ready to lead the country and deliver Brexit.' 

Tory MP @NickyMorgan01 says she'll be supporting @michaelgove…",10
724,"This is what the atmosphere is like in Anfield after @LFC's victory in the #ChampionsLeague2019 final.

Sky News' M… https://t.co/7HXUigiAAv",10
725,"In case you missed it - this is how @LFC celebrated after their #ChampionsLeague2019 victory 🎉🍾🎶

Alex Oxlade-Chamb… https://t.co/z4SLkR1RZw",10
726,"RT @TODAYshow: “I wish I had the capacity to listen to her when she told me what happened.”

A TODAY exclusive: Ellen DeGeneres’ mother sha…",10
727,"RT @RidgeOnSunday: 'I have a very high opinion of Michael Gove.'

@DavidGauke tells #Ridge that he's been ""impressed"" by @michaelgove as he…",10
728,RT @RidgeOnSunday: Justice secretary @DavidGauke tells @skynewsniall on #Ridge that he will be supporting @RoryStewartUK in the Tory leader…,10
729,"RT @RidgeOnSunday: .@brexitparty_uk MEP, Ann Widdecombe, controversially tells #Ridge that science might one day ""produce an answer” to peo…",10
730,"RT @RidgeOnSunday: .@brexitparty_uk MEP Ann Widdecombe says @Nigel_Farage was right not to have a manifesto at the EU elections. 

She says…",10
731,"RT @RidgeOnSunday: ""A big issue was the lack of clarity in our position on Europe.""  

London Mayor @SadiqKhan says Labour should have been…",10
732,"RT @RidgeOnSunday: London Mayor @SadiqKhan tells #Ridge that Londoners have found some of @realDonaldTrump's actions ""abhorrent and offensi…",10
733,"RT @RidgeOnSunday: ""I don't think we should be rolling out the red carpet.""

@SadiqKhan tells @skynewsniall on #Ridge that @realDonaldTrump…",10
734,"RT @RidgeOnSunday: .@skynewsniall asks @SamGyimah: 'How would you vote in that three-option referendum?'

The former universities minister…",10
735,"As communities deal with billions of dollars in damage, many have looked to the federal government for crucial disa… https://t.co/buc5VYzWbt",10
736,"As communities deal with billions of dollars in damage, many have looked to the federal government for crucial disa… https://t.co/iQYroccRBL",10
