EventID	Description	Category
20091	"United Nations security Council Cango "	"Armed conflicts and attacks"
20091	"UN sanctions congo M23 rebel embargo"	"Armed conflicts and attacks"
20092	" Boko Haram attack the northern Nigerian"	"Armed conflicts and attacks"
20092	"Suspected members of Boko Haram attack the northern Nigerian city of Potiskum"	"Armed conflicts and attacks"
20092	"Members of Boko Haram attack Potiskum"	"Armed conflicts and attacks"
20092	"Boko Haram attack the northern Nigerian city of Potiskum"	"Armed conflicts and attacks"
20092	"Boko Haram attack the northern Nigerian city of Potiskum"	"Armed conflicts and attacks"
20092	"Suspected members of Boko Haram attack the northern Nigerian city of Potiskum"	"Armed conflicts and attacks"
20092	"Suspected members of Boko Haram attack the northern Nigerian city of Potiskum"	"Armed conflicts and attacks"
20092	"boko haram attack potiskum"	"Armed conflicts and attacks"
20092	"Boko Haram attack 23 dead"	"Armed conflicts and attacks"
20092	"Many dead after attack on Nigerian town"	"Armed conflicts and attacks"
20092	" Boko Haram attack the northern Nigerian city"	"Armed conflicts and attacks"
20092	"Boko Haram attack Potiskum"	"Armed conflicts and attacks"
20092	"Boko haram attack suspected 23 dead"	"Armed conflicts and attacks"
20092	"how many locals dead in Boko Haram attack "	"Armed conflicts and attacks"
20092	"Nigerian army"	"Armed conflicts and attacks"
20092	"Suspected members of Boko Haram attack."	"Armed conflicts and attacks"
20092	"Boko Haram attack the northern Nigerian city of Potiskum"	"Armed conflicts and attacks"
20092	"Members of Boko Haram attack Potiskum"	"Armed conflicts and attacks"
20092	"Boko Haram attack Potiskum 23 dead"	"Armed conflicts and attacks"
20092	"members of boko haram attack destroy buildings "	"Armed conflicts and attacks"
20093	"Kurdish militants."	"Armed conflicts and attacks"
20093	"Nine killed in clashes with Kurdish militants in Turkey "	"Armed conflicts and attacks"
20093	"SE turkey killed kurd"	"Armed conflicts and attacks"
20093	"TURKEY 9 DEAD KURDISH"	"Armed conflicts and attacks"
20093	"overnight clashes in turkey"	"Armed conflicts and attacks"
20093	"how many people dead in Overnight clashes in southeastern Turkey"	"Armed conflicts and attacks"
20094	"lourdes france evacuated flooding"	"Disasters"
20094	"Sanctuary of Our Lady of Lourdes"	"Disasters"
20094	"Sanctuary of Our Lady of Lourdes in southern France."	"Disasters"
20094	"Hundreds of pilgrims are evacuated from the Sanctuary of Our Lady of Lourdes"	"Disasters"
20094	"Lourdes flooding"	"Disasters"
20094	"Worst flood in 40 years, force to evacuated hundreds of pilgrims from one of the respected Roman Catholic's Shrine site at Lourdes in France."	"Disasters"
20094	"French floods hit Lourdes shrine "	"Disasters"
20094	"Sanctuary of Our Lady of Lourdes in southern France"	"Disasters"
20094	"  severe flooding in the area of southern France"	"Disasters"
20094	"pilgrims are evacuated from the Sanctuary of Our Lady of Lourdes in southern France "	"Disasters"
20094	"Sanctuary of Our Lady of Lourdes in southern France."	"Disasters"
20094	"pilgrims are evacuated from the Sanctuary of Our Lady of Lourdes in southern France"	"Disasters"
20094	"Pilgrims south france flooding area"	"Disasters"
20094	" pilgrims evacuated from Our Lady of Lourdes"	"Disasters"
20094	"pilgrims are evacuated "	"Disasters"
20094	"severe flooding in the areas  of southern france"	"Disasters"
20094	"Sanctuary of Our Lady of Lourdes"	"Disasters"
20094	"Hundreds of pilgrims are evacuated from the Sanctuary of Our Lady of Lourdes"	"Disasters"
20094	"Hundreds of pilgrims are evacuated from the Sanctuary of Our Lady of Lourdes."	"Disasters"
20094	"Hundreds of pilgrims are evacuated from the Sanctuary of Our Lady of Lourdes."	"Disasters"
20095	"SV Estelle boarded by Israeli soldiers"	"International relations"
20095	" Gaza claiming to deliver "	"International relations"
20095	"Sv estelle schoone is raeli blockade gaza"	"International relations"
20095	" Israeli blockade of Gaza"	"International relations"
20095	"Blockade of Gaza bound ship"	"International relations"
20095	"Israeli blockade of Gaza"	"International relations"
20095	"Israeli blockade of Gaza"	"International relations"
20095	"Israeli blockade estelle board"	"International relations"
20095	"The SV Estelle', a schooner attempting to breach the Israeli blockade of Gaza"	"International relations"
20095	"SV Estelle Isreali blockaide"	"International relations"
20095	"SV Estelle', a schooner attempting to breach the Israeli blockade of Gaza "	"International relations"
20095	"Israeli blockade Gaza to deliver humanitarian "	"International relations"
20095	"Israeli blockade of Gaza"	"International relations"
20095	"Passengers offer no resistance. "	"International relations"
20095	"Israel intercepts Gaza bound boat"	"International relations"
20095	"Israeli Navy Boards Gaza-Bound Boat"	"International relations"
20095	"who says as no aid is found aboard. Passengers offer no resistance?"	"International relations"
20095	"israeli blockade of gaza"	"International relations"
20095	"The SV estelle schooner israel soldier passenger resistance"	"International relations"
20095	" Gaza claiming to deliver "	"International relations"
20095	"schooner attempting to breach the Israeli blockade of Gaza claiming to deliver humanitarian aid"	"International relations"
20096	"Noam Chomsky visits Gaza"	"International relations"
20096	"Noam Chomsky in seminar at  Gazan thinkers and intellectuals"	"International relations"
20096	"who attend  a seminar alongside Gazan thinkers and intellectuals?"	"International relations"
20096	"Noam Chomsky visits Gaza  attends a seminar alongside Gazan thinkers and intellectuals. "	"International relations"
20096	"Chomsky visits Gaza"	"International relations"
20096	"noam chomsky visit to gaza"	"International relations"
20097	"protesters march through London, Glasgow and Belfast "	"Politics"
20097	"Tens of thousands of protesters march through London"	"Politics"
20097	"Anti-austerity march in London"	"Politics"
20097	"UK government austerity measures."	"Politics"
20097	"protesters march through London,Glasgow and Belfast in a series of demonstrations against UK government austerity measures. "	"Politics"
20097	"Tens of thousands of protesters march through London."	"Politics"
20097	"London, Glasgow Anti - Austerity Protests"	"Politics"
20097	"London,Glasgow, Belfast protest demonstrations"	"Politics"
20097	"Protest against UK government austerity measures "	"Politics"
20097	"why was Tens of thousands of protesters march through London, Glasgow and Belfast in a series of demonstrations ?"	"Politics"
20097	"Tens of thousands of protesters "	"Politics"
20097	"protesters march through London."	"Politics"
20097	"Protest against against UK government austerity measures. "	"Politics"
20097	"protesters march through London"	"Politics"
20097	"Tens of thousands of protesters march through London"	"Politics"
20097	"Anti-austerity"	"Politics"
20097	"Tens of thousands of protesters march through London, Glasgow and Belfast in a series of demonstrations against UK government austerity measures. "	"Politics"
20097	"UK government austerity measures."	"Politics"
20097	"Anti-austerity"	"Politics"
20097	" protesters march through London"	"Politics"
20097	"protest against UK government austerity measures"	"Politics"
20097	"Tens of thousands of protesters march through London."	"Politics"
20097	"anti-austerity march london"	"Politics"
20097	"Thousands march at anti-cuts demo"	"Politics"
20097	"protesters march through London."	"Politics"
20097	" London, Glasgow and Belfast "	"Politics"
20098	"mauritanian president shot"	"Armed conflicts and attacks"
20098	"President mauritania mohamed ould abdel aziz shot"	"Armed conflicts and attacks"
20098	"Mauritania Mohamed Ould Abdel Aziz"	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot. "	"Armed conflicts and attacks"
20098	"Mohamed Ould Abdel Aziz is shot"	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot."	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot."	"Armed conflicts and attacks"
20098	"President of Maurita shot"	"Armed conflicts and attacks"
20098	"Mohamed Ould Abdel Aziz is shot"	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot. "	"Armed conflicts and attacks"
20098	"Mauritania Mohamed Ould Abdel Aziz"	"Armed conflicts and attacks"
20098	"president mauritania Mohamed ould abdel aziz shot"	"Armed conflicts and attacks"
20098	"Mohamed Ould Abdel Aziz is shot"	"Armed conflicts and attacks"
20098	"President aziz shot"	"Armed conflicts and attacks"
20098	"mauritania president mohamed ould abdel aziz  shot "	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot. "	"Armed conflicts and attacks"
20098	"President of Mauritania shot"	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot. "	"Armed conflicts and attacks"
20098	"Mohamed Ould Abdel Aziz is shot. "	"Armed conflicts and attacks"
20098	"President of mauritania shot"	"Armed conflicts and attacks"
20098	"President of Mauritania Mohamed Ould Abdel Aziz is shot. "	"Armed conflicts and attacks"
20098	"how did President of Mauritania Mohamed Ould Abdel Aziz is shot"	"Armed conflicts and attacks"
20098	"mauritania president shot"	"Armed conflicts and attacks"
20098	" Mauritania Mohamed Ould Abdel Aziz"	"Armed conflicts and attacks"
20099	"Israel launched four air strikes. "	"Armed conflicts and attacks"
20099	" Salafist jihadist group are killed "	"Armed conflicts and attacks"
20099	"Israel launched four air strikes."	"Armed conflicts and attacks"
20099	"multiple rockets being fired across the border"	"Armed conflicts and attacks"
20099	"Israel launches air strike in Gaza"	"Armed conflicts and attacks"
20099	"Israel launched four air strikes"	"Armed conflicts and attacks"
20099	"Israel launched four air strikes."	"Armed conflicts and attacks"
20099	"Israeli military "	"Armed conflicts and attacks"
20099	"BBC NEWS"	"Armed conflicts and attacks"
20099	"Israeli air force strikes"	"Armed conflicts and attacks"
20099	"Israel air strikes killing members of salafist group"	"Armed conflicts and attacks"
20099	"Israel launches air strikes on Gaza"	"Armed conflicts and attacks"
20099	"multiple rockets being fired across the border, Israel launched four air strikes. "	"Armed conflicts and attacks"
20099	"Israel says it strikes Gaza rocket cell"	"Armed conflicts and attacks"
20099	"Israeli air strike in Gaza"	"Armed conflicts and attacks"
20099	"Israel launched four air strikes."	"Armed conflicts and attacks"
20099	"Israel launched four air strikes."	"Armed conflicts and attacks"
20099	"Israel launched four air strikes. "	"Armed conflicts and attacks"
20099	"air strike israel against salafist jihadist"	"Armed conflicts and attacks"
20099	"multiple rockets being fired across the border,"	"Armed conflicts and attacks"
20099	"multiple rockets being fired across the border, Israel launched four air strikes. Two militants from a Salafist jihadist group are killed and another wounded in the northern Gaza Strip."	"Armed conflicts and attacks"
20099	"rockets being fired across the border"	"Armed conflicts and attacks"
20099	"Israel launched four air strikes"	"Armed conflicts and attacks"
20099	"israel gaza strip air strikes"	"Armed conflicts and attacks"
20099	"how many air strikes lauanched in the northern Gaza Strip?"	"Armed conflicts and attacks"
20100	"A suicide bombing in Darra Adam Khel."	"Armed conflicts and attacks"
20100	"suicide bombing at a market in the Pakistani town"	"Armed conflicts and attacks"
20100	"suicide bombing darra adam khel"	"Armed conflicts and attacks"
20100	"Suicide bombing in darra adam khel pakistan"	"Armed conflicts and attacks"
20100	"A suicide bombing at a market in the Pakistani town."	"Armed conflicts and attacks"
20100	"bomb pakistan market"	"Armed conflicts and attacks"
20100	"suicide bombing at a market in the Pakistani town of Darra Adam Khel "	"Armed conflicts and attacks"
20100	"A suicide bombing at a market in the Pakistani town."	"Armed conflicts and attacks"
20100	"A suicide bombing at a market in the Pakistani town."	"Armed conflicts and attacks"
20100	"Pakistan Darra Adam Khel"	"Armed conflicts and attacks"
20100	"Suicide bombing at a market in the pakistani"	"Armed conflicts and attacks"
20100	"A suicide bombing at a market in the Pakistani town."	"Armed conflicts and attacks"
20100	"Suicide bombing at a market in the pakistani"	"Armed conflicts and attacks"
20100	"Who was the reason behind this attack?"	"Armed conflicts and attacks"
20100	"suicide bombing at a market in the Pakistani"	"Armed conflicts and attacks"
20100	"Pakistan Bombing"	"Armed conflicts and attacks"
20100	"Suicide bombing Pakistan"	"Armed conflicts and attacks"
20100	"Peace one step move back Taliban's suicide bomber target peace supported millitant group office at Darra Adam Khel in FATA area of Pakistan, killed 15 and 30 wounded."	"Armed conflicts and attacks"
20100	"darra adam khel suicide bombing"	"Armed conflicts and attacks"
